198.03,66.80,0.35,0.95,1.36
198.05,66.80,0.35,0.95,1.36
198.07,66.80,0.35,0.95,1.36
198.09,66.80,0.35,0.95,1.36
198.11,66.79,0.35,0.95,1.36
198.13,66.79,0.35,0.95,1.36
198.15,66.79,0.35,0.95,1.36
198.16,66.79,0.35,0.95,1.36
198.18,66.79,0.35,0.95,1.36
198.20,66.79,0.35,0.95,1.36
198.22,66.78,0.35,0.95,1.36
198.24,66.78,0.35,0.95,1.36
198.26,66.78,0.35,0.95,1.36
198.28,66.78,0.35,0.95,1.36
198.30,66.78,0.35,0.95,1.36
198.32,66.77,0.35,0.95,1.36
198.33,66.77,0.35,0.95,1.36
198.35,66.77,0.35,0.95,1.37
198.37,66.77,0.35,0.95,1.36
198.39,66.77,0.35,0.95,1.37
198.41,66.77,0.35,0.95,1.37
198.43,66.76,0.35,0.95,1.37
198.45,66.76,0.35,0.95,1.37
198.47,66.76,0.35,0.95,1.37
198.49,66.76,0.35,0.95,1.37
198.50,66.76,0.35,0.95,1.37
198.52,66.75,0.35,0.95,1.37
198.54,66.75,0.35,0.95,1.37
198.56,66.75,0.35,0.95,1.37
198.58,66.75,0.35,0.95,1.37
198.60,66.75,0.35,0.95,1.37
198.62,66.75,0.35,0.95,1.37
198.64,66.74,0.35,0.95,1.37
198.66,66.74,0.35,0.95,1.37
198.67,66.74,0.35,0.95,1.37
198.69,66.74,0.35,0.95,1.37
198.71,66.74,0.35,0.95,1.37
198.73,66.73,0.35,0.95,1.37
198.75,66.73,0.35,0.95,1.37
198.77,66.73,0.35,0.95,1.37
198.78,66.73,0.35,0.95,1.37
198.80,66.73,0.35,0.95,1.37
198.82,66.72,0.35,0.95,1.37
198.84,66.72,0.35,0.95,1.37
198.86,66.72,0.35,0.95,1.37
198.88,66.72,0.35,0.95,1.37
198.90,66.72,0.35,0.95,1.37
198.92,66.72,0.35,0.95,1.37
198.94,66.71,0.35,0.95,1.37
198.95,66.71,0.35,0.95,1.37
