456,0.11,0.06,1.01,0.00,0.00,0.05
458,0.11,0.06,1.03,0.00,0.00,0.05
460,0.11,0.06,1.02,0.00,0.00,0.06
463,0.11,0.05,1.04,0.00,0.00,0.05
465,0.11,0.05,1.03,0.00,0.00,0.04
467,0.11,0.06,1.01,0.00,0.00,0.04
469,0.11,0.06,1.03,0.00,0.00,0.05
471,0.11,0.06,1.03,0.00,0.00,0.04
473,0.11,0.05,1.04,0.00,0.00,0.05
475,0.11,0.06,1.03,0.00,0.00,0.05
477,0.11,0.06,1.02,0.00,0.00,0.05
479,0.11,0.06,1.02,0.00,0.00,0.04
481,0.11,0.06,1.02,0.00,0.00,0.05
483,0.11,0.06,1.02,0.00,0.00,0.05
485,0.11,0.05,1.04,0.00,0.00,0.05
487,0.11,0.06,1.01,0.00,0.00,0.06
489,0.11,0.05,1.03,0.00,0.00,0.04
491,0.11,0.05,1.03,0.00,0.00,0.03
493,0.11,0.06,1.01,0.00,0.00,0.05
495,0.11,0.05,1.03,0.00,0.00,0.04
497,0.11,0.05,1.03,0.00,0.00,0.03
499,0.11,0.05,1.02,0.00,0.00,0.04
501,0.11,0.06,1.02,0.00,0.00,0.04
503,0.11,0.05,1.03,0.00,0.00,0.04
505,0.11,0.05,1.04,0.00,0.00,0.03
508,0.11,0.05,1.04,0.00,0.00,0.03
510,0.11,0.05,1.04,0.00,0.00,0.02
512,0.11,0.05,1.04,0.00,0.00,0.02
514,0.11,0.05,1.03,0.00,0.00,0.04
516,0.11,0.05,1.03,0.00,0.00,0.03
518,0.11,0.05,1.04,0.00,0.00,0.02
520,0.11,0.05,1.03,0.00,0.00,0.03
522,0.11,0.05,1.04,0.00,0.00,0.03
524,0.11,0.05,1.04,0.00,0.00,0.02
526,0.11,0.05,1.03,0.00,0.00,0.04
528,0.11,0.05,1.03,0.00,0.00,0.03
530,0.11,0.05,1.05,0.00,0.00,0.03
532,0.11,0.05,1.04,0.00,0.00,0.02
534,0.11,0.05,1.03,0.00,0.00,0.03
536,0.11,0.05,1.04,0.00,0.00,0.01
538,0.11,0.05,1.04,0.00,0.00,0.03
540,0.11,0.05,1.05,0.00,0.00,0.01
542,0.11,0.05,1.05,0.00,0.00,0.00
544,0.11,0.05,1.04,0.00,0.00,0.02
546,0.11,0.05,1.04,0.00,0.00,0.02
548,0.11,0.05,1.04,0.00,0.00,0.02
550,0.11,0.05,1.03,0.00,0.00,0.03
552,0.11,0.05,1.04,0.00,0.00,0.02
555,0.11,0.05,1.03,0.00,0.00,0.03
557,0.11,0.05,1.05,0.00,0.00,0.03
559,0.11,0.05,1.02,0.00,0.00,0.04
561,0.11,0.05,1.04,0.00,0.00,0.04
563,0.11,0.05,1.03,0.00,0.00,0.03
565,0.11,0.05,1.04,0.00,0.00,0.02
567,0.11,0.05,1.04,0.00,0.00,0.01
569,0.11,0.05,1.04,0.00,0.00,0.01
571,0.11,0.05,1.03,0.00,0.00,0.02
573,0.11,0.05,1.04,0.00,0.00,0.02
575,0.11,0.05,1.04,0.00,0.00,0.02
577,0.11,0.05,1.04,0.00,0.00,0.02
