639,0.051,0.025,1.039,0.002,0.002,0.119
641,0.051,0.024,1.050,0.002,0.002,0.100
El: -63.05
643,0.050,0.025,0.995,0.002,0.003,0.126
645,0.051,0.024,1.040,0.003,0.001,0.066
647,0.050,0.024,1.039,0.002,0.001,0.087
649,0.051,0.025,1.032,0.003,0.001,0.067
651,0.051,0.025,1.018,0.002,0.001,0.078
El: -63.03
653,0.050,0.025,1.017,0.002,0.001,0.060
655,0.050,0.024,1.035,0.002,0.002,0.100
657,0.049,0.024,1.019,0.002,0.001,0.083
659,0.049,0.024,1.010,0.001,0.000,0.031
El: -63.01
661,0.049,0.024,1.024,0.001,0.001,0.085
663,0.049,0.024,1.019,0.001,0.001,0.082
665,0.049,0.024,1.019,0.001,0.001,0.082
667,0.049,0.024,1.019,0.001,0.001,0.082
669,0.049,0.024,1.005,0.001,0.000,0.026
El: -63.00
671,0.049,0.024,1.019,0.001,0.001,0.083
673,0.049,0.024,1.000,0.000,0.000,0.019
675,0.049,0.025,0.988,0.001,0.001,0.056
677,0.049,0.024,1.018,0.002,0.001,0.072
679,0.049,0.024,1.019,0.001,0.001,0.082
El: -62.98
681,0.049,0.024,1.013,0.000,0.001,0.055
683,0.049,0.024,1.019,0.001,0.001,0.082
685,0.049,0.024,1.013,0.000,0.001,0.055
687,0.049,0.024,1.026,0.002,0.001,0.101
689,0.048,0.024,1.002,0.002,0.001,0.068
El: -62.96
691,0.048,0.024,1.002,0.001,0.001,0.064
693,0.048,0.024,1.015,0.001,0.001,0.085
695,0.048,0.024,0.990,0.001,0.000,0.039
697,0.048,0.024,0.990,0.001,0.000,0.030
699,0.049,0.024,1.014,0.002,0.001,0.089
El: -62.94
701,0.049,0.024,1.007,0.001,0.001,0.060
704,0.048,0.024,0.985,0.002,0.000,0.042
706,0.048,0.024,0.992,0.002,0.001,0.072
708,0.048,0.024,0.993,0.002,0.001,0.071
710,0.049,0.024,1.007,0.001,0.001,0.062
El: -62.92
712,0.048,0.024,1.010,0.002,0.001,0.088
714,0.045,0.024,0.949,0.004,0.001,0.110
716,0.045,0.024,0.965,0.002,0.002,0.099
718,0.046,0.024,0.976,0.002,0.002,0.110
720,0.046,0.024,0.986,0.002,0.002,0.107
El: -62.91
722,0.046,0.024,0.960,0.002,0.001,0.109
724,0.045,0.023,1.001,0.002,0.002,0.138
726,0.046,0.023,0.987,0.002,0.002,0.113
728,0.045,0.024,0.965,0.002,0.002,0.100
730,0.045,0.024,0.955,0.002,0.002,0.099
El: -62.89
732,0.045,0.023,0.989,0.002,0.002,0.123
734,0.044,0.023,0.951,0.002,0.002,0.112
736,0.045,0.023,0.985,0.002,0.002,0.130
738,0.044,0.023,0.951,0.001,0.002,0.111
740,0.044,0.023,0.961,0.001,0.002,0.097
El: -62.87
742,0.044,0.022,0.996,0.001,0.003,0.126
744,0.044,0.024,0.922,0.000,0.002,0.100
746,0.044,0.024,0.917,0.001,0.001,0.073
748,0.044,0.023,0.951,0.001,0.002,0.111
750,0.044,0.023,0.962,0.001,0.002,0.112
El: -62.85
752,0.044,0.023,0.951,0.001,0.002,0.106
754,0.044,0.022,1.024,0.000,0.003,0.133
756,0.044,0.022,1.041,0.001,0.002,0.120
758,0.044,0.022,1.007,0.001,0.003,0.126
760,0.044,0.023,0.979,0.000,0.002,0.111
El: -62.83
762,0.044,0.022,1.012,0.002,0.003,0.124
764,0.044,0.022,1.001,0.000,0.002,0.112
767,0.044,0.022,1.019,0.001,0.002,0.123
769,0.044,0.022,1.041,0.001,0.002,0.121
771,0.044,0.022,1.024,0.000,0.002,0.113
El: -62.81
773,0.044,0.021,1.046,0.000,0.002,0.110
775,0.044,0.022,1.019,0.001,0.003,0.125
777,0.044,0.022,0.985,0.001,0.002,0.121
