189	148.18	64.89	0.33	1.09	1.63
190	0	0	0.33	1.09	1.63
191	0	0	0.33	1.09	1.63
192	0	0	0.33	1.09	1.63
193	0	0	0.33	1.09	1.64
194	0	0	0.34	1.09	1.63
195	0	0	0.33	1.09	1.63
196	0	0	0.33	1.09	1.63
197	0	0	0.33	1.09	1.63
198	0	0	0.33	1.09	1.63
199	148.26	64.91	0.33	1.09	1.63
200	0	0	0.33	1.08	1.63
201	0	0	0.33	1.09	1.63
202	0	0	0.33	1.08	1.62
203	0	0	0.33	1.08	1.62
204	0	0	0.33	1.08	1.63
205	0	0	0.33	1.08	1.63
206	0	0	0.33	1.08	1.63
207	0	0	0.33	1.09	1.63
208	0	0	0.33	1.09	1.63
209	148.34	64.92	0.33	1.09	1.63
210	0	0	0.33	1.09	1.63
211	0	0	0.33	1.08	1.63
212	0	0	0.33	1.08	1.62
213	0	0	0.33	1.08	1.62
214	0	0	0.33	1.08	1.63
215	0	0	0.33	1.08	1.63
216	0	0	0.33	1.09	1.63
217	0	0	0.33	1.09	1.63
218	0	0	0.33	1.09	1.64
219	148.43	64.94	0.33	1.09	1.64
220	0	0	0.33	1.09	1.64
221	0	0	0.33	1.09	1.65
222	0	0	0.33	1.09	1.65
223	0	0	0.33	1.09	1.65
224	0	0	0.33	1.09	1.65
225	0	0	0.33	1.09	1.65
226	0	0	0.33	1.09	1.65
227	0	0	0.33	1.10	1.65
228	0	0	0.33	1.09	1.65
229	148.51	64.95	0.33	1.09	1.65
230	0	0	0.33	1.09	1.65
231	0	0	0.33	1.09	1.65
232	0	0	0.33	1.09	1.65
233	0	0	0.33	1.09	1.65
234	0	0	0.33	1.09	1.66
235	0	0	0.33	1.10	1.65
236	0	0	0.33	1.10	1.66
237	0	0	0.33	1.10	1.66
238	0	0	0.33	1.10	1.66
239	148.59	64.97	0.33	1.10	1.67
240	0	0	0.33	1.10	1.67
241	0	0	0.33	1.10	1.67
242	0	0	0.33	1.10	1.67
243	0	0	0.33	1.10	1.67
244	0	0	0.33	1.10	1.67
245	0	0	0.33	1.11	1.67
246	0	0	0.33	1.10	1.66
247	0	0	0.33	1.10	1.67
248	0	0	0.33	1.10	1.66
249	148.67	64.98	0.33	1.10	1.67
250	0	0	0.33	1.10	1.67
251	0	0	0.33	1.10	1.67
252	0	0	0.33	1.10	1.66
253	0	0	0.33	1.10	1.67
254	0	0	0.33	1.10	1.67
255	0	0	0.33	1.10	1.66
256	0	0	0.33	1.10	1.66
257	0	0	0.33	1.10	1.66
258	0	0	0.33	1.10	1.67
259	148.76	65.00	0.33	1.10	1.66
260	0	0	0.33	1.10	1.66
261	0	0	0.33	1.10	1.66
262	0	0	0.33	1.10	1.67
263	0	0	0.33	1.10	1.67
264	0	0	0.33	1.10	1.67
265	0	0	0.33	1.10	1.67
266	0	0	0.33	1.10	1.66
267	0	0	0.33	1.10	1.66
268	0	0	0.33	1.10	1.66
269	148.84	65.01	0.33	1.10	1.66
270	0	0	0.33	1.10	1.66
271	0	0	0.33	1.10	1.66
272	0	0	0.33	1.10	1.66
273	0	0	0.33	1.10	1.66
274	0	0	0.33	1.10	1.66
275	0	0	0.33	1.10	1.66
276	0	0	0.33	1.10	1.67
277	0	0	0.33	1.10	1.66
278	0	0	0.33	1.10	1.67
279	148.92	65.03	0.33	1.10	1.66
280	0	0	0.33	1.10	1.66
281	0	0	0.33	1.10	1.66
282	0	0	0.33	1.10	1.67
283	0	0	0.33	1.10	1.67
284	0	0	0.33	1.10	1.66
285	0	0	0.33	1.10	1.66
