1031,0.055,0.028,0.998,0.002,0.002,0.093
1033,0.054,0.028,0.975,0.002,0.002,0.081
1035,0.055,0.028,0.996,0.002,0.002,0.118
1037,0.054,0.028,0.995,0.002,0.002,0.103
1039,0.054,0.028,0.990,0.001,0.002,0.095
1041,0.055,0.029,0.961,0.002,0.002,0.073
1043,0.054,0.028,0.968,0.001,0.002,0.091
1045,0.054,0.028,0.994,0.002,0.002,0.097
1047,0.054,0.028,0.958,0.001,0.002,0.093
1049,0.054,0.028,0.968,0.001,0.002,0.091
1051,0.054,0.028,0.958,0.001,0.002,0.074
1053,0.054,0.028,0.980,0.001,0.002,0.085
1055,0.054,0.027,1.008,0.001,0.003,0.091
1057,0.054,0.028,0.985,0.001,0.002,0.089
1059,0.054,0.028,0.966,0.002,0.002,0.076
1061,0.054,0.028,0.986,0.001,0.002,0.099
1063,0.054,0.028,0.978,0.001,0.003,0.091
1066,0.054,0.028,0.965,0.000,0.003,0.094
1068,0.054,0.027,1.013,0.001,0.003,0.101
1070,0.054,0.028,0.989,0.002,0.002,0.094
1072,0.054,0.027,1.003,0.001,0.002,0.090
1074,0.054,0.029,0.944,0.000,0.002,0.088
1076,0.054,0.028,0.981,0.000,0.003,0.095
1078,0.054,0.027,0.990,0.000,0.002,0.090
1080,0.054,0.029,0.928,0.000,0.003,0.089
1082,0.054,0.028,0.967,0.001,0.002,0.088
1084,0.054,0.028,0.968,0.001,0.002,0.089
1086,0.054,0.028,0.981,0.000,0.002,0.088
1088,0.054,0.027,0.990,0.000,0.002,0.090
1090,0.054,0.028,0.981,0.000,0.002,0.088
1092,0.054,0.027,0.990,0.000,0.002,0.090
1094,0.054,0.027,1.008,0.000,0.002,0.093
1096,0.054,0.027,0.991,0.002,0.002,0.105
1098,0.054,0.028,0.972,0.000,0.002,0.086
