COLUMN_1 COLUMN_2 COLUMN_3 COLUMN_4 COLUMN_5 COLUMN_6 COLUMN_7 COLUMN_8 COLUMN_9 COLUMN_10 COLUMN_11 COLUMN_12
214.780 8.73601E-19 9.37494E-19 1.01387E-18 8.86159E-19 9.20948E-19 8.74321E-19 9.91557E-19 8.99308E-19 9.64279E-19 9.22943E-19 9.94888E-19
214.790 7.85682E-19 8.52109E-19 9.20959E-19 9.42630E-19 9.34095E-19 8.80105E-19 9.63619E-19 8.77835E-19 1.03917E-18 9.29478E-19 1.02897E-18
214.800 8.33356E-19 9.74047E-19 8.76480E-19 9.55263E-19 9.45451E-19 9.29710E-19 9.49472E-19 8.62093E-19 1.02913E-18 9.50240E-19 1.02512E-18
214.810 8.33629E-19 9.33836E-19 9.56791E-19 9.39218E-19 9.52621E-19 9.14815E-19 9.91170E-19 9.09057E-19 1.00960E-18 9.24300E-19 1.00707E-18
214.820 8.59030E-19 9.23060E-19 9.72164E-19 9.30478E-19 9.55351E-19 9.00087E-19 1.02012E-18 9.01056E-19 9.80967E-19 8.74602E-19 1.03226E-18
214.830 8.60137E-19 9.46295E-19 8.92942E-19 9.72415E-19 9.43394E-19 9.05551E-19 9.69945E-19 9.29998E-19 1.01005E-18 8.84964E-19 1.01071E-18
214.840 8.26519E-19 9.72754E-19 1.01817E-18 9.55080E-19 9.38504E-19 9.31994E-19 9.59236E-19 9.50732E-19 9.71244E-19 9.10465E-19 9.89494E-19
214.850 8.94320E-19 9.64367E-19 9.51864E-19 9.41938E-19 9.29169E-19 9.11044E-19 9.08343E-19 9.38971E-19 9.71337E-19 9.04700E-19 9.96531E-19
214.860 9.02545E-19 1.00428E-18 9.24644E-19 9.31317E-19 9.31483E-19 9.55398E-19 9.92110E-19 9.38841E-19 1.00355E-18 9.44538E-19 1.00791E-18
214.870 8.91699E-19 9.58650E-19 9.12374E-19 8.53857E-19 9.14140E-19 9.63644E-19 9.59350E-19 9.78415E-19 1.00579E-18 8.81636E-19 9.88609E-19
214.880 8.45768E-19 8.90149E-19 9.46313E-19 9.18315E-19 9.55906E-19 9.50545E-19 9.52808E-19 9.51327E-19 1.01938E-18 9.39391E-19 1.02321E-18
214.890 8.91182E-19 8.98551E-19 9.86985E-19 1.03217E-18 9.79092E-19 9.15998E-19 9.94320E-19 9.11622E-19 1.03590E-18 9.57835E-19 1.00544E-18
214.900 9.09108E-19 9.92816E-19 1.02416E-18 9.48979E-19 9.43732E-19 8.75356E-19 9.84945E-19 9.44343E-19 1.00527E-18 9.59653E-19 1.00288E-18
214.910 8.90883E-19 1.00429E-18 9.32780E-19 9.97298E-19 9.79184E-19 8.79717E-19 9.56285E-19 9.61166E-19 1.02015E-18 9.28011E-19 9.74220E-19
214.920 8.25494E-19 9.12292E-19 9.59307E-19 9.86152E-19 9.65523E-19 8.74916E-19 9.63038E-19 8.77914E-19 1.00739E-18 9.66820E-19 9.66306E-19
214.930 8.18779E-19 9.48486E-19 9.72346E-19 9.63492E-19 9.47884E-19 9.40055E-19 9.82631E-19 8.72915E-19 1.00496E-18 9.26914E-19 9.78681E-19
214.940 8.47839E-19 9.76315E-19 9.81011E-19 9.63221E-19 9.53310E-19 9.41722E-19 1.05007E-18 9.65933E-19 9.96546E-19 9.38588E-19 9.92140E-19
214.950 7.96104E-19 9.62187E-19 9.81700E-19 9.52483E-19 9.33498E-19 9.49842E-19 9.41060E-19 9.23688E-19 1.03935E-18 9.84514E-19 9.84801E-19
214.960 8.69025E-19 9.81180E-19 9.85707E-19 9.09340E-19 9.62135E-19 9.52350E-19 9.44825E-19 8.76262E-19 1.07780E-18 9.53820E-19 9.40904E-19
214.970 9.19503E-19 9.87661E-19 1.04133E-18 9.50724E-19 1.01095E-18 9.41998E-19 9.94961E-19 9.31928E-19 1.02878E-18 9.01591E-19 9.68475E-19
214.980 8.98983E-19 9.60613E-19 1.01709E-18 9.61625E-19 9.73506E-19 9.47091E-19 9.68148E-19 9.33430E-19 1.02338E-18 9.60612E-19 9.98790E-19
214.990 8.97707E-19 9.67044E-19 9.54932E-19 9.71695E-19 1.00823E-18 9.00084E-19 9.44909E-19 9.58902E-19 1.05687E-18 9.75815E-19 9.96792E-19
215.000 8.69174E-19 9.72827E-19 9.93990E-19 9.25750E-19 9.52525E-19 9.27083E-19 9.48720E-19 8.83048E-19 1.06099E-18 9.56710E-19 1.02900E-18
215.010 9.13109E-19 9.74782E-19 9.97532E-19 9.41996E-19 9.67944E-19 9.38580E-19 1.00047E-18 8.78703E-19 9.92544E-19 9.13422E-19 1.02793E-18
215.020 7.99422E-19 9.30598E-19 9.88886E-19 9.42350E-19 9.84438E-19 9.87698E-19 9.46246E-19 9.31020E-19 1.06396E-18 9.44968E-19 1.00832E-18
215.030 8.77252E-19 9.25475E-19 9.99777E-19 9.60005E-19 9.52184E-19 9.62774E-19 9.73480E-19 9.71175E-19 1.06469E-18 9.43942E-19 1.07421E-18
215.040 9.06118E-19 9.51488E-19 1.01558E-18 9.74271E-19 1.01214E-18 9.54272E-19 9.67839E-19 9.76167E-19 1.03564E-18 9.66667E-19 1.06584E-18
215.050 8.60559E-19 9.79710E-19 1.03994E-18 9.99862E-19 9.71094E-19 9.74837E-19 9.51044E-19 9.47643E-19 9.95856E-19 9.91840E-19 1.04528E-18
215.060 9.06185E-19 9.95048E-19 1.00092E-18 9.32601E-19 1.00445E-18 9.41751E-19 9.49816E-19 9.48228E-19 9.86123E-19 9.72893E-19 1.03125E-18
215.070 9.26426E-19 9.69819E-19 1.01676E-18 9.82726E-19 9.77137E-19 9.51014E-19 1.02679E-18 8.72682E-19 1.02706E-18 9.69641E-19 1.02226E-18
215.080 8.88015E-19 9.91310E-19 1.03956E-18 1.02894E-18 9.56791E-19 9.41331E-19 9.86776E-19 8.96298E-19 1.09518E-18 9.97188E-19 1.05004E-18
215.090 9.00320E-19 9.85621E-19 1.06534E-18 1.01411E-18 9.72545E-19 9.42704E-19 1.02847E-18 9.51887E-19 1.06011E-18 9.87700E-19 1.04419E-18
215.100 9.36755E-19 1.00099E-18 1.03403E-18 9.72115E-19 9.97063E-19 9.62241E-19 1.00367E-18 9.65992E-19 1.02102E-18 9.27502E-19 1.01117E-18
215.110 9.06930E-19 9.66018E-19 1.00907E-18 9.93349E-19 9.76919E-19 9.62613E-19 1.01539E-18 1.03047E-18 1.02298E-18 9.12071E-19 1.00081E-18
215.120 9.01243E-19 9.68133E-19 1.07890E-18 1.04454E-18 9.90946E-19 9.21294E-19 1.07197E-18 9.35545E-19 1.02610E-18 9.61259E-19 1.00582E-18
215.130 9.52779E-19 1.06466E-18 1.02637E-18 9.37618E-19 9.73289E-19 9.39595E-19 9.98798E-19 1.01169E-18 1.08049E-18 9.66199E-19 1.02283E-18
215.140 8.65955E-19 1.00856E-18 9.74045E-19 9.53007E-19 9.67825E-19 9.14420E-19 9.29221E-19 9.73359E-19 9.79359E-19 9.65435E-19 1.01726E-18
215.150 8.79008E-19 9.64990E-19 1.05258E-18 9.45319E-19 9.84870E-19 9.18969E-19 9.72652E-19 9.93399E-19 1.06560E-18 9.29399E-19 1.02315E-18
215.160 8.93733E-19 9.69954E-19 9.87941E-19 9.72177E-19 9.93402E-19 9.25414E-19 1.03686E-18 9.70541E-19 1.06234E-18 9.96050E-19 1.06658E-18
215.170 9.09687E-19 9.87094E-19 1.03366E-18 9.78458E-19 9.84330E-19 9.60113E-19 1.02840E-18 9.50261E-19 1.04944E-18 9.98510E-19 1.06073E-18
215.180 9.27088E-19 1.01215E-18 1.01396E-18 9.52442E-19 9.95578E-19 9.25628E-19 1.02947E-18 9.32323E-19 1.05315E-18 9.62161E-19 1.06083E-18
215.190 9.21217E-19 9.92235E-19 1.05518E-18 9.81166E-19 1.00537E-18 9.36166E-19 1.00089E-18 9.89357E-19 1.08794E-18 9.63538E-19 1.01721E-18
215.200 9.11497E-19 9.77574E-19 1.04872E-18 9.93244E-19 9.88938E-19 9.84621E-19 1.03693E-18 9.24693E-19 1.05393E-18 9.68123E-19 1.03617E-18
215.210 8.31919E-19 9.40777E-19 1.09774E-18 9.82813E-19 1.00169E-18 9.56553E-19 1.00869E-18 8.82336E-19 1.07925E-18 1.01566E-18 1.00837E-18
215.220 8.96883E-19 1.00181E-18 1.06915E-18 9.72484E-19 1.01478E-18 9.78455E-19 1.08653E-18 9.68645E-19 1.12713E-18 9.66193E-19 1.02271E-18
215.230 8.87440E-19 9.70617E-19 1.01436E-18 9.38310E-19 1.01996E-18 9.50080E-19 1.02488E-18 9.99980E-19 1.08343E-18 1.00419E-18 1.03623E-18
215.240 8.92233E-19 9.68462E-19 1.01867E-18 9.60199E-19 1.06331E-18 9.73070E-19 1.08125E-18 9.44023E-19 1.10024E-18 9.91389E-19 1.00533E-18
215.250 9.68786E-19 1.05928E-18 9.27559E-19 9.66123E-19 1.05005E-18 9.48079E-19 1.03356E-18 9.95599E-19 1.13073E-18 1.04105E-18 1.03992E-18
215.260 8.86510E-19 1.08031E-18 1.02114E-18 9.99394E-19 1.02963E-18 9.97028E-19 1.05177E-18 1.02036E-18 1.07361E-18 1.03014E-18 1.03288E-18
215.270 9.05119E-19 1.04124E-18 1.09002E-18 1.01322E-18 1.02740E-18 9.94543E-19 1.02373E-18 9.79216E-19 1.10459E-18 9.55414E-19 1.07359E-18
215.280 9.25630E-19 1.08293E-18 1.01113E-18 9.81440E-19 1.00712E-18 1.00334E-18 9.54795E-19 9.94508E-19 1.06964E-18 9.81629E-19 1.05862E-18
215.290 1.04364E-18 1.03271E-18 9.73634E-19 1.01186E-18 1.03611E-18 9.76689E-19 1.13898E-18 1.01025E-18 1.02324E-18 9.98641E-19 9.88841E-19
215.300 1.02195E-18 1.02947E-18 9.73445E-19 9.57029E-19 1.08058E-18 1.01870E-18 1.02166E-18 9.68722E-19 1.01735E-18 1.02517E-18 1.01852E-18
215.310 9.43817E-19 1.07134E-18 9.33499E-19 9.94502E-19 1.00682E-18 1.02281E-18 9.88357E-19 9.71416E-19 1.02577E-18 9.85762E-19 1.03844E-18
215.320 9.74735E-19 1.06386E-18 1.03357E-18 1.00834E-18 1.04915E-18 9.85946E-19 1.03509E-18 9.66645E-19 1.00100E-18 1.00761E-18 1.03699E-18
215.330 9.34771E-19 1.02755E-18 1.06601E-18 1.06822E-18 1.01395E-18 9.57946E-19 1.06406E-18 1.01960E-18 1.07434E-18 1.00758E-18 1.08212E-18
215.340 9.24864E-19 1.05724E-18 1.06802E-18 1.00431E-18 9.69973E-19 9.65901E-19 1.05494E-18 1.02738E-18 1.04626E-18 1.07348E-18 1.09457E-18
215.350 9.52660E-19 1.06700E-18 1.11296E-18 1.02014E-18 1.04057E-18 1.02229E-18 1.07468E-18 9.89661E-19 1.05516E-18 9.78511E-19 1.07922E-18
215.360 9.97840E-19 1.04262E-18 1.08238E-18 1.00695E-18 1.06785E-18 1.05397E-18 1.03389E-18 9.74368E-19 1.09945E-18 9.41595E-19 1.05606E-18
215.370 9.85778E-19 1.03010E-18 1.04181E-18 1.00768E-18 1.01045E-18 1.00530E-18 1.03172E-18 1.01024E-18 1.11421E-18 9.96032E-19 1.07125E-18
215.380 9.33985E-19 9.78008E-19 1.00797E-18 1.01926E-18 9.67626E-19 1.02913E-18 1.08040E-18 9.85219E-19 1.09813E-18 1.01410E-18 1.05821E-18
215.390 9.43843E-19 1.01641E-18 1.07235E-18 9.69555E-19 9.79831E-19 9.67213E-19 1.03442E-18 9.72967E-19 1.15262E-18 9.76835E-19 1.09445E-18
215.400 1.00594E-18 1.03152E-18 1.04974E-18 1.06745E-18 1.06235E-18 9.57257E-19 1.01643E-18 9.57049E-19 1.07398E-18 9.47395E-19 1.04109E-18
215.410 9.41172E-19 1.06317E-18 1.00115E-18 9.78980E-19 1.03887E-18 9.43852E-19 9.97383E-19 9.71883E-19 1.09944E-18 9.73612E-19 1.09476E-18
215.420 8.98651E-19 1.05000E-18 1.03376E-18 9.88025E-19 1.05979E-18 1.01119E-18 1.01356E-18 9.86374E-19 1.09297E-18 9.71957E-19 1.13753E-18
215.430 9.48233E-19 1.08043E-18 1.04416E-18 1.01069E-18 1.04347E-18 9.47693E-19 1.06377E-18 1.00435E-18 1.05459E-18 9.85261E-19 1.07537E-18
215.440 9.80828E-19 1.10256E-18 1.03045E-18 1.03224E-18 1.01758E-18 1.00795E-18 1.08219E-18 1.00524E-18 1.10398E-18 1.03257E-18 1.07725E-18
215.450 9.41506E-19 1.08538E-18 1.07622E-18 1.03286E-18 1.07720E-18 1.08750E-18 1.03649E-18 1.03023E-18 1.10980E-18 1.09829E-18 1.11542E-18
215.460 9.36844E-19 1.08383E-18 1.06105E-18 1.02063E-18 1.02837E-18 1.05136E-18 1.07828E-18 1.01326E-18 1.10000E-18 1.03115E-18 1.08995E-18
215.470 9.90880E-19 1.03991E-18 1.07372E-18 9.96254E-19 1.02621E-18 9.64217E-19 1.00706E-18 9.93326E-19 1.05546E-18 1.02726E-18 1.10078E-18
215.480 8.03367E-19 9.22248E-19 9.82232E-19 1.03700E-18 1.02440E-18 9.52784E-19 9.83881E-19 9.54848E-19 9.43409E-19 1.00781E-18 1.10794E-18
215.490 9.54021E-19 1.05879E-18 1.07485E-18 1.09512E-18 1.09704E-18 9.88655E-19 1.09956E-18 9.84989E-19 1.09351E-18 9.79334E-19 1.01582E-18
215.500 8.97589E-19 1.11090E-18 1.01287E-18 1.03160E-18 1.00909E-18 1.05122E-18 1.00971E-18 9.97929E-19 1.09970E-18 1.05304E-18 1.10379E-18
215.510 1.00488E-18 1.10402E-18 1.06117E-18 1.03797E-18 1.01220E-18 1.04441E-18 1.00729E-18 1.00258E-18 1.05971E-18 1.07841E-18 1.08835E-18
215.520 9.60407E-19 1.08402E-18 9.84616E-19 1.03650E-18 1.03715E-18 1.00865E-18 1.09475E-18 9.91417E-19 1.10851E-18 1.07344E-18 1.06393E-18
215.530 1.02279E-18 1.01757E-18 1.01809E-18 1.04892E-18 1.07098E-18 1.02106E-18 1.07072E-18 1.05196E-18 1.11758E-18 1.01593E-18 1.05065E-18
215.540 9.92935E-19 1.05108E-18 1.01195E-18 9.76408E-19 1.07513E-18 9.87152E-19 1.06847E-18 1.04759E-18 1.14278E-18 1.07014E-18 1.08415E-18
215.550 9.57480E-19 9.72391E-19 1.00979E-18 1.03545E-18 1.06974E-18 1.01462E-18 1.05708E-18 9.60999E-19 1.05314E-18 1.03124E-18 1.09536E-18
215.560 9.71550E-19 1.00979E-18 1.07514E-18 9.85507E-19 1.08293E-18 1.06970E-18 1.06938E-18 9.47306E-19 1.01292E-18 1.04448E-18 1.10692E-18
215.570 8.96365E-19 1.04439E-18 1.06141E-18 1.00270E-18 1.04696E-18 1.00511E-18 1.03613E-18 1.03924E-18 1.06660E-18 1.07016E-18 1.09490E-18
215.580 9.12782E-19 1.12122E-18 1.07891E-18 1.04733E-18 1.06345E-18 1.00081E-18 1.01321E-18 1.04332E-18 1.09691E-18 1.07884E-18 1.08854E-18
215.590 9.16549E-19 1.08459E-18 1.09379E-18 1.02794E-18 1.07924E-18 1.06023E-18 1.11597E-18 9.77677E-19 1.09968E-18 1.05361E-18 1.06785E-18
215.600 9.23063E-19 1.04453E-18 1.12060E-18 1.01751E-18 1.07884E-18 1.06472E-18 1.11227E-18 9.45773E-19 1.16928E-18 1.04106E-18 1.07223E-18
215.610 9.75597E-19 1.05907E-18 1.04030E-18 9.82064E-19 1.07267E-18 1.08771E-18 1.10375E-18 9.36573E-19 1.14348E-18 1.02118E-18 1.07411E-18
215.620 9.73574E-19 1.08061E-18 1.11960E-18 9.86048E-19 1.01516E-18 1.03667E-18 1.06764E-18 9.71398E-19 1.10074E-18 1.02632E-18 1.14136E-18
215.630 9.32794E-19 1.03563E-18 1.01660E-18 1.06480E-18 1.07323E-18 1.04765E-18 1.07978E-18 9.99074E-19 1.11560E-18 1.00120E-18 1.11005E-18
215.640 9.41731E-19 1.05740E-18 1.04704E-18 1.00999E-18 1.06862E-18 9.98119E-19 1.07554E-18 1.04173E-18 1.15313E-18 1.01209E-18 1.10608E-18
215.650 9.27959E-19 1.10200E-18 1.09641E-18 1.07122E-18 1.01450E-18 1.07296E-18 1.10495E-18 1.03179E-18 1.13302E-18 9.99649E-19 1.13084E-18
215.660 9.66609E-19 1.06068E-18 1.08715E-18 1.01974E-18 1.02250E-18 1.09757E-18 1.03894E-18 1.02581E-18 1.15582E-18 1.05589E-18 1.10398E-18
215.670 1.01745E-18 1.06735E-18 1.11130E-18 1.01974E-18 1.04970E-18 1.07367E-18 1.01058E-18 1.02037E-18 1.11123E-18 1.07876E-18 1.12837E-18
215.680 9.64713E-19 1.08220E-18 1.04717E-18 1.08934E-18 1.06538E-18 1.03488E-18 1.03748E-18 9.89980E-19 1.09735E-18 1.01237E-18 1.13230E-18
215.690 9.81694E-19 1.07780E-18 1.07784E-18 1.06664E-18 1.09383E-18 1.05849E-18 1.08345E-18 1.04197E-18 1.05956E-18 1.04044E-18 1.08390E-18
215.700 9.61640E-19 1.10605E-18 1.05217E-18 9.61773E-19 1.08604E-18 1.03511E-18 1.07614E-18 1.00535E-18 1.07386E-18 1.05899E-18 1.08185E-18
215.710 1.03470E-18 1.07124E-18 1.06383E-18 1.00665E-18 1.12469E-18 1.03236E-18 1.03724E-18 1.00017E-18 1.10328E-18 1.01350E-18 1.08557E-18
215.720 9.81252E-19 1.07761E-18 1.09202E-18 1.05532E-18 1.09973E-18 1.03472E-18 1.09836E-18 9.74730E-19 1.09788E-18 1.05741E-18 1.04747E-18
215.730 1.03014E-18 1.06664E-18 1.04096E-18 1.05490E-18 1.04642E-18 1.04279E-18 1.10352E-18 1.06062E-18 1.12821E-18 1.06677E-18 1.07336E-18
215.740 9.96950E-19 1.07267E-18 1.08394E-18 1.04741E-18 1.04123E-18 1.04480E-18 1.09213E-18 1.05075E-18 1.10316E-18 1.05936E-18 1.12182E-18
215.750 1.00187E-18 1.07162E-18 1.16390E-18 1.04816E-18 1.02037E-18 1.08047E-18 1.09110E-18 1.04097E-18 1.09734E-18 1.09894E-18 1.13971E-18
215.760 9.52202E-19 1.10427E-18 1.16169E-18 1.02893E-18 1.07948E-18 1.06471E-18 1.10934E-18 1.03701E-18 1.12257E-18 1.03963E-18 1.10156E-18
215.770 9.72073E-19 1.07028E-18 1.03968E-18 1.06433E-18 1.09622E-18 1.08703E-18 1.11862E-18 1.11007E-18 1.09561E-18 1.04922E-18 1.10435E-18
215.780 1.03502E-18 1.03501E-18 1.03712E-18 1.02167E-18 1.05448E-18 1.04952E-18 1.04253E-18 1.05233E-18 1.08327E-18 1.06086E-18 1.06386E-18
215.790 1.04108E-18 1.06069E-18 1.01488E-18 1.05148E-18 1.08978E-18 1.13291E-18 1.04731E-18 1.03007E-18 1.15998E-18 1.02089E-18 1.13739E-18
215.800 1.02118E-18 1.07046E-18 1.06065E-18 1.03668E-18 1.09250E-18 1.09145E-18 1.08719E-18 1.08351E-18 1.11868E-18 1.05252E-18 1.13668E-18
215.810 1.04564E-18 1.07652E-18 1.13223E-18 1.03852E-18 1.06846E-18 1.05970E-18 1.10071E-18 1.05980E-18 1.16952E-18 1.04103E-18 1.11300E-18
215.820 1.00650E-18 1.12785E-18 1.13786E-18 1.10772E-18 1.09531E-18 1.06647E-18 1.10920E-18 1.05409E-18 1.15644E-18 1.08028E-18 1.12265E-18
215.830 1.00369E-18 1.09276E-18 1.06958E-18 1.07865E-18 1.10991E-18 1.09032E-18 1.07205E-18 1.07884E-18 1.16628E-18 1.03364E-18 1.09646E-18
215.840 1.06431E-18 1.11607E-18 1.13018E-18 1.11510E-18 1.03570E-18 1.07364E-18 1.09559E-18 1.05189E-18 1.13555E-18 1.02201E-18 1.08518E-18
215.850 1.04313E-18 1.06448E-18 1.13719E-18 1.10003E-18 1.08135E-18 1.04473E-18 1.01895E-18 1.05186E-18 1.11574E-18 1.08812E-18 1.09657E-18
215.860 9.81103E-19 1.07788E-18 1.11897E-18 1.12904E-18 1.10545E-18 1.09013E-18 1.10531E-18 1.08912E-18 1.12151E-18 1.13971E-18 1.17322E-18
215.870 1.06151E-18 1.14612E-18 1.13066E-18 1.05397E-18 1.05067E-18 1.10818E-18 1.13316E-18 1.06536E-18 1.11596E-18 1.12306E-18 1.15947E-18
215.880 9.99550E-19 1.13077E-18 1.11785E-18 1.07380E-18 1.04953E-18 1.08963E-18 1.07602E-18 1.08678E-18 1.11481E-18 1.10542E-18 1.10027E-18
215.890 1.01030E-18 1.10916E-18 1.07292E-18 1.06370E-18 1.09589E-18 1.08966E-18 1.12685E-18 1.10991E-18 1.15672E-18 1.10261E-18 1.15175E-18
215.900 9.99285E-19 1.13612E-18 1.11372E-18 1.08819E-18 1.08373E-18 1.09625E-18 1.11436E-18 1.06663E-18 1.13044E-18 1.06983E-18 1.13672E-18
215.910 9.58019E-19 1.11321E-18 1.08499E-18 1.09237E-18 1.11220E-18 1.07763E-18 1.13816E-18 1.02123E-18 1.13598E-18 1.07977E-18 1.09892E-18
215.920 9.62905E-19 1.08041E-18 1.07906E-18 1.06550E-18 1.07916E-18 1.11538E-18 1.10673E-18 1.04051E-18 1.17326E-18 1.06800E-18 1.11910E-18
215.930 9.90597E-19 1.09770E-18 1.09755E-18 1.03610E-18 1.03877E-18 1.11233E-18 1.09633E-18 1.03166E-18 1.14831E-18 1.02100E-18 1.11182E-18
215.940 1.08629E-18 1.14064E-18 1.04066E-18 1.08541E-18 1.06437E-18 1.05918E-18 1.04290E-18 1.02125E-18 1.08129E-18 9.98182E-19 1.10400E-18
215.950 1.01112E-18 1.13778E-18 1.17476E-18 1.06625E-18 1.04267E-18 1.09173E-18 1.08708E-18 1.00980E-18 1.17112E-18 1.04780E-18 1.12718E-18
215.960 1.03037E-18 1.11784E-18 1.10079E-18 1.12545E-18 1.07361E-18 1.06700E-18 1.09356E-18 1.00035E-18 1.18407E-18 1.08964E-18 1.16112E-18
215.970 1.06965E-18 1.14687E-18 1.10128E-18 1.12503E-18 1.10568E-18 1.05027E-18 1.11528E-18 1.09790E-18 1.14151E-18 1.04451E-18 1.09378E-18
215.980 1.02779E-18 1.08976E-18 1.10978E-18 1.13342E-18 1.08584E-18 1.09047E-18 1.07083E-18 1.09918E-18 1.16289E-18 1.11770E-18 1.12452E-18
215.990 1.07715E-18 1.11525E-18 1.10086E-18 1.08973E-18 1.10570E-18 1.08684E-18 1.10268E-18 9.92109E-19 1.13882E-18 1.10129E-18 1.14827E-18
216.000 1.01065E-18 1.14862E-18 1.12689E-18 1.05340E-18 1.11421E-18 1.07329E-18 1.14115E-18 1.09104E-18 1.10799E-18 1.05887E-18 1.12454E-18
216.010 9.54600E-19 1.18488E-18 1.16581E-18 1.13109E-18 1.12573E-18 1.11996E-18 1.20047E-18 1.12409E-18 1.18553E-18 1.07535E-18 1.15761E-18
216.020 1.01294E-18 1.09679E-18 1.11349E-18 1.13550E-18 1.14106E-18 1.12961E-18 1.16966E-18 1.05153E-18 1.14424E-18 1.07095E-18 1.17755E-18
216.030 1.01215E-18 1.05635E-18 1.07062E-18 1.09620E-18 1.10487E-18 1.10401E-18 1.16009E-18 9.98807E-19 1.12721E-18 1.04829E-18 1.16740E-18
216.040 1.06853E-18 1.13035E-18 1.08507E-18 1.08080E-18 1.10545E-18 1.06124E-18 1.12964E-18 1.04406E-18 1.16733E-18 1.08098E-18 1.14489E-18
216.050 1.04758E-18 1.12108E-18 1.02803E-18 1.11201E-18 1.12495E-18 1.07046E-18 1.17181E-18 1.13961E-18 1.16699E-18 1.04301E-18 1.16153E-18
216.060 1.06999E-18 1.07509E-18 1.03976E-18 1.13224E-18 1.14222E-18 1.11564E-18 1.16711E-18 1.06161E-18 1.18997E-18 1.12064E-18 1.15418E-18
216.070 1.02550E-18 1.08324E-18 1.18360E-18 1.08457E-18 1.09232E-18 1.11422E-18 1.08695E-18 1.05842E-18 1.23022E-18 1.09466E-18 1.14095E-18
216.080 1.03871E-18 1.11238E-18 1.07168E-18 1.15635E-18 1.08173E-18 1.14606E-18 1.16294E-18 1.08767E-18 1.18706E-18 1.10807E-18 1.13178E-18
216.090 1.00367E-18 1.14975E-18 1.11808E-18 1.07688E-18 1.10058E-18 1.04756E-18 1.14134E-18 1.07354E-18 1.16584E-18 1.04754E-18 1.12118E-18
216.100 1.04650E-18 1.13328E-18 1.09151E-18 1.11193E-18 1.11814E-18 1.12703E-18 1.10620E-18 1.04982E-18 1.16372E-18 1.09356E-18 1.14674E-18
216.110 1.06682E-18 1.14395E-18 1.10205E-18 1.14650E-18 1.11986E-18 1.13272E-18 1.11797E-18 1.04258E-18 1.17480E-18 1.11780E-18 1.17310E-18
216.120 1.02388E-18 1.11544E-18 1.11896E-18 1.11466E-18 1.10465E-18 1.09378E-18 1.12737E-18 1.00514E-18 1.20650E-18 1.14302E-18 1.19076E-18
216.130 1.07125E-18 1.11146E-18 1.13185E-18 1.18644E-18 1.08776E-18 1.11572E-18 1.13449E-18 1.03260E-18 1.22007E-18 1.05183E-18 1.18493E-18
216.140 1.07742E-18 1.15794E-18 1.07660E-18 1.14777E-18 1.10936E-18 1.08588E-18 1.13098E-18 1.08435E-18 1.24892E-18 1.03941E-18 1.17292E-18
216.150 1.14259E-18 1.10169E-18 1.08960E-18 1.11814E-18 1.14551E-18 1.10488E-18 1.09985E-18 1.10198E-18 1.20585E-18 1.05967E-18 1.12888E-18
216.160 1.10820E-18 1.14548E-18 1.17908E-18 1.18520E-18 1.13992E-18 1.10413E-18 1.19069E-18 1.05297E-18 1.17456E-18 1.07769E-18 1.17640E-18
216.170 9.77864E-19 1.14479E-18 1.12248E-18 1.15678E-18 1.13676E-18 1.11942E-18 1.10324E-18 1.04833E-18 1.15477E-18 1.14307E-18 1.16892E-18
216.180 1.05390E-18 1.12011E-18 1.16284E-18 1.20770E-18 1.09733E-18 1.07555E-18 1.13855E-18 1.13690E-18 1.17279E-18 1.14748E-18 1.16104E-18
216.190 1.02128E-18 1.12411E-18 1.12249E-18 1.19012E-18 1.14677E-18 1.09777E-18 1.16344E-18 1.09905E-18 1.13192E-18 1.10261E-18 1.11506E-18
216.200 1.03902E-18 1.17133E-18 1.12646E-18 1.10604E-18 1.12223E-18 1.12180E-18 1.18021E-18 1.11818E-18 1.22537E-18 1.10648E-18 1.13847E-18
216.210 1.11463E-18 1.13939E-18 1.10897E-18 1.12347E-18 1.11459E-18 1.12320E-18 1.13579E-18 1.09027E-18 1.15467E-18 1.05383E-18 1.19629E-18
216.220 1.12383E-18 1.15746E-18 1.11880E-18 1.08659E-18 1.14012E-18 1.13027E-18 1.12010E-18 1.08108E-18 1.16666E-18 1.11714E-18 1.23098E-18
216.230 1.06963E-18 1.16031E-18 1.17331E-18 1.12808E-18 1.12087E-18 1.15228E-18 1.12887E-18 1.11602E-18 1.17312E-18 1.10324E-18 1.19081E-18
216.240 1.10823E-18 1.10522E-18 1.19940E-18 1.14654E-18 1.13522E-18 1.13841E-18 1.13974E-18 1.04177E-18 1.19586E-18 1.11709E-18 1.17398E-18
216.250 1.08417E-18 1.13299E-18 1.16384E-18 1.15133E-18 1.15497E-18 1.13932E-18 1.16341E-18 1.08223E-18 1.15924E-18 1.10869E-18 1.15426E-18
216.260 1.10585E-18 1.16674E-18 1.17039E-18 1.11795E-18 1.13850E-18 1.06435E-18 1.12210E-18 1.10933E-18 1.21307E-18 1.08318E-18 1.16464E-18
216.270 1.10662E-18 1.11226E-18 1.16692E-18 1.14265E-18 1.14401E-18 1.06727E-18 1.14401E-18 1.14685E-18 1.20996E-18 1.08246E-18 1.17521E-18
216.280 1.03700E-18 1.15999E-18 1.18403E-18 1.12481E-18 1.13907E-18 1.12945E-18 1.18681E-18 1.08943E-18 1.17293E-18 1.07253E-18 1.14860E-18
