346,0.08,0.04,1.00
348,0.08,0.04,1.06
350,0.08,0.04,1.06
352,0.08,0.04,0.89
354,0.08,0.04,1.00
356,0.08,0.04,1.06
358,0.08,0.04,1.00
360,0.08,0.04,0.89
362,0.08,0.04,1.00
364,0.08,0.04,1.00
366,0.08,0.04,1.06
368,0.08,0.04,1.00
370,0.08,0.04,0.89
372,0.08,0.04,1.00
374,0.08,0.04,1.00
376,0.08,0.04,1.00
378,0.08,0.04,1.00
380,0.08,0.03,1.14
382,0.08,0.04,1.00
384,0.07,0.04,0.94
386,0.08,0.04,1.00
388,0.07,0.04,0.94
390,0.08,0.03,1.14
393,0.07,0.04,0.94
395,0.08,0.03,1.14
397,0.08,0.04,1.00
399,0.08,0.03,1.14
401,0.08,0.03,1.14
403,0.07,0.04,0.94
405,0.07,0.04,0.94
407,0.08,0.04,1.00
409,0.07,0.03,1.07
411,0.08,0.03,1.14
413,0.07,0.04,0.94
415,0.07,0.03,1.07
417,0.07,0.04,0.94
419,0.07,0.04,0.94
421,0.07,0.03,1.07
423,0.07,0.03,1.07
425,0.07,0.03,1.07
427,0.07,0.03,1.07
429,0.07,0.04,0.88
431,0.07,0.03,1.07
433,0.07,0.03,1.07
435,0.07,0.03,1.00
437,0.07,0.03,1.07
439,0.07,0.03,1.00
441,0.07,0.03,1.00
443,0.07,0.03,1.07
445,0.07,0.04,0.94
447,0.07,0.03,1.00
449,0.07,0.03,1.07
451,0.07,0.03,1.07
453,0.07,0.03,1.07
455,0.07,0.03,1.00
457,0.07,0.03,1.07
460,0.07,0.03,1.00
462,0.07,0.03,1.07
464,0.07,0.03,1.00
466,0.07,0.03,1.00
468,0.07,0.03,1.25
470,0.07,0.03,1.07
472,0.07,0.03,1.17
474,0.07,0.03,1.00
476,0.06,0.03,0.93
478,0.07,0.03,1.17
480,0.07,0.03,1.00
482,0.07,0.03,1.00
484,0.07,0.03,1.17
486,0.07,0.03,1.00
488,0.07,0.03,1.17
490,0.06,0.03,0.93
492,0.06,0.03,0.93
494,0.07,0.03,1.17
496,0.06,0.03,0.93
498,0.06,0.03,1.08
500,0.06,0.03,0.93
